#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321ABEE93
#Date Time: 2025-11-14 14:33:51.375
#Trace: Trace 1
#Start: 0 Hz
#Stop: 800 Hz
#BINs: 4097
#Rate: 1600 Hz
#Samples: 8192
#Channel: C1
#Type: Sample
#Window: Flat Top
#Trace: Trace 2
#Start: 0 Hz
#Stop: 800 Hz
#BINs: 4097
#Rate: 1600 Hz
#Samples: 8192
#Channel: C2
#Type: Sample
#Window: Flat Top
#Channel: C1
#Range: 5.54142 V
#Offset: 0.000189613 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.53544 V
#Offset: -9.42583e-05 V
#Attenuation: 1 X

Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
8.7890625,-84.36746134889984,96.06500443290641,-78.82533377956675,118.4230053934367
8.984375,-87.65853618930784,142.6906433271463,-81.98003551418994,136.3364367104767
9.1796875,-86.60766139120631,10.76903730658094,-89.15622475013778,125.2736289755563
9.375,-83.12268871988046,35.8335068530438,-100.8818439553498,14.4508957501789
9.5703125,-82.7090711994048,60.73663349451306,-89.56747463555007,100.163477037679
9.765625,-83.41260142830257,75.91945278038929,-83.49447763560464,123.227129351492
9.9609375,-84.64981078343288,47.4826433110359,-82.46324864015163,97.62186641817365
10.15625,-90.21060596650479,14.6514324251538,-79.53154576366822,88.54090482000194
10.3515625,-86.79945260886856,71.8958899400035,-78.24510710627763,102.7455481658622
10.546875,-82.15567831042024,57.95491340773156,-81.24173644527239,107.0682489222681
10.7421875,-83.05213638831619,30.19350960942475,-85.46184316656208,118.3541806168905
10.9375,-85.33461626041991,170.4779285408707,-85.58553665265249,143.3000628904329
11.1328125,-87.64130417265015,85.19536772150983,-94.28291986124489,7.924821027747229
11.328125,-82.46262895967061,32.85223567628917,-84.35239176951109,104.9209701603637
11.5234375,-81.10290949811139,36.93717865434295,-87.49291600091992,103.6568030070028
11.71875,-79.09008126399175,69.15310419223285,-90.44661208733018,73.23128702410081
11.9140625,-78.2803924759309,88.0337751371238,-84.5708347259346,57.21464957917052
12.109375,-79.16898784906172,95.10202227401689,-82.92455603659246,47.43796046747217
12.3046875,-80.51715778626991,71.11848498364472,-80.4669484284865,33.36024310162099
12.5,-80.06417168964833,21.52193463034344,-77.93049714203457,17.96987867486516
12.6953125,-78.6225884932842,172.3385940262995,-77.54840925081237,25.63590140469865
12.890625,-79.42247652134525,165.6813889375906,-78.51229053106779,53.699285519859
13.0859375,-86.78284593391197,11.10817776055232,-77.69619681689868,86.35780837082432
13.28125,-82.07241587143685,132.5035610440395,-75.23305894230349,119.5582859709062
13.4765625,-76.25722276642421,151.8172544903267,-73.10509613846807,145.3224764222751
13.671875,-73.14893321135635,159.1611513555481,-71.69194040239385,159.5594421474156
13.8671875,-71.70528311852226,155.1268841585351,-70.74945765302604,162.2103221115532
14.0625,-73.230254833187,145.8300634099364,-71.28393180528187,156.2020495623125
14.2578125,-77.38911047140772,138.2980982220577,-73.86181549236791,153.2918605079077
14.453125,-83.80505826171108,140.8789241699173,-78.99228783135624,168.9807902818773
14.6484375,-90.99604362307142,25.91081160487821,-83.59001680793671,29.64667722016787
14.84375,-81.60424821757027,68.88770234489789,-81.46328521303857,69.31983434279118
15.0390625,-77.32664116264127,59.4151592122371,-78.25856587889101,72.07758513472417
15.234375,-76.33784553981202,41.67641403332124,-78.63614974316816,57.48039819903322
15.4296875,-76.29657514001768,25.56125053580763,-79.80800187394665,35.86559475113278
15.625,-76.42789778853474,12.25973765396647,-81.00413738935356,14.0655115120006
15.8203125,-76.56429565821239,6.769786572947496,-81.4251783172565,176.2925056734365
16.015625,-78.64149187639499,5.854541376400412,-82.72762163162554,174.2999974269461
16.2109375,-85.5492352266663,172.5488968190585,-86.63435041847882,151.957290986116
16.40625,-98.29139009994853,49.38173593372295,-92.88592327328544,156.3763922818896
16.6015625,-84.66862023098278,0.9347181753683271,-94.30567698041645,116.6371003946275
16.796875,-82.20049738148197,172.3492369745184,-89.18630753169411,162.5005040143437
16.9921875,-82.48463230926177,165.984501246377,-86.85830310955326,171.5907875346111
17.1875,-83.08431549518546,0.4840169294334354,-82.77507306586698,12.82945438819922
17.3828125,-83.82563969694348,28.05147549685368,-79.7563887228951,34.03933812551087
17.578125,-82.86579130427074,46.84320371560776,-80.47412662083241,36.45053810909925
17.7734375,-81.75724063291929,69.05766750182407,-83.74867490211014,41.56762320636413
17.96875,-80.77313421166799,94.60088805058473,-87.54796590329903,54.60832950524524
18.1640625,-80.49696447849065,110.0725558804502,-90.46932251519087,27.08760325053324
18.359375,-78.89472683457159,124.4255458667642,-87.85779119886419,51.86223506171939
18.5546875,-77.47997952509796,134.6135788306919,-84.47100358813815,69.81154208884118
18.75,-78.08936602213002,150.0295013505934,-86.45395051906833,70.6139105242092
18.9453125,-78.22189284118114,171.1159457671563,-89.66594334720618,103.4907296965213
19.140625,-79.65904079115596,174.6213283937489,-92.63021826572839,117.8329771168959
19.3359375,-84.91495627630486,11.45951627958525,-86.37236610497791,113.0924585053187
19.53125,-83.67119129942006,63.57811180817495,-77.53854954444938,108.7494298947075
19.7265625,-82.45682287707601,74.55682052422428,-75.79460639227955,102.4737234235186
19.921875,-84.34457256812343,75.54675197136032,-76.29165702631387,93.45638415316276
20.1171875,-90.60627327017505,60.00650057857835,-78.86344768726923,79.93293756745975
20.3125,-95.94511557527969,120.7494151901336,-83.72037991349153,44.21273506059499
20.5078125,-87.8055044662557,50.91075915211678,-87.97722332418962,156.5747619563373
20.703125,-81.43584726121975,12.77169141015647,-90.53195828018751,68.66063073240687
20.8984375,-78.89892334905018,166.0197203734343,-91.99013773530568,30.0671735022304
21.09375,-79.05056509210267,144.3124501877485,-101.778325214485,76.61682500049248
21.2890625,-84.79995634416332,118.2055288166713,-87.09752132300494,132.9937539423152
21.484375,-88.58472638166145,30.05112786960196,-81.02525762420078,124.5878980922032
21.6796875,-83.92228643680285,22.83753924997389,-80.37816470762891,112.2630896300275
21.875,-80.29742280497365,35.4923732842807,-81.62558329124236,111.504565972383
22.0703125,-79.27105226741308,52.1218952293706,-86.12539622568617,77.76122651258915
22.265625,-79.64334727446794,71.9333650279055,-83.39124487010403,20.61275941061362
22.4609375,-84.43433957229794,79.19723073510811,-81.71898642537187,24.55580632192834
22.65625,-103.8997944201014,114.6419089444897,-79.18866124680748,30.72682125033685
22.8515625,-86.4766317260646,93.22784126554163,-76.91045843625774,28.61571271408027
23.046875,-83.3362638056269,95.70272643004341,-76.95383566953383,33.61237387477866
23.2421875,-86.76036583670304,104.0189207901726,-78.96899207619811,40.27388341711728
23.4375,-96.17624726315933,10.86587277972863,-82.89394007426932,37.26833919496423
23.6328125,-84.60104249347819,55.25070964244637,-95.40467956567532,156.0220554311675
23.828125,-77.62375650768624,55.6473124518781,-83.22099255704089,48.97364152052867
24.0234375,-74.89612080914669,46.83871965559405,-78.11064573183236,42.4442095883558
24.21875,-74.28602542749904,34.88386743191372,-76.27303972013813,39.81827400948251
24.4140625,-75.12467964178336,36.74654638901988,-75.68642763708664,33.13056732479988
24.609375,-79.5947925990509,55.61970334258991,-77.91044384114952,31.92180467522212
24.8046875,-83.87179762618396,120.4250183442101,-86.26224244381989,33.55448185281477
25,-78.43375221405464,145.9287894932721,-88.7752272566989,23.18455684274714
25.1953125,-75.78409696729068,142.4847328635273,-79.6155609359709,21.4580485089156
25.390625,-76.14027228564386,138.5815239120024,-78.26840421697452,20.08017001460285
25.5859375,-76.74763916961737,133.9519264789469,-80.75025101762002,22.10555890387061
25.78125,-75.92005916915527,130.8638631716234,-84.82344564755549,13.5800762435773
25.9765625,-76.31074491586796,132.3112910996471,-95.02963071420859,139.3012159837379
26.171875,-78.14248480961817,129.1073881349202,-84.40138722151055,14.89137352310982
26.3671875,-80.47247849644228,111.5043732493765,-80.14338615286006,5.391256996298511
26.5625,-85.67117018309203,90.05929618196335,-78.98266036085424,2.646269851697959
26.7578125,-91.24681651946732,139.8534433417729,-80.93120185815189,179.3347066376765
26.953125,-81.90388628008536,154.6311444935518,-93.0547733582474,15.06780844698153
27.1484375,-76.4167139849003,143.1325312739906,-85.75128804164532,159.0268088215444
27.34375,-73.09703847354041,148.1524533999261,-80.32461367674223,178.9960170591251
27.5390625,-72.18747776138136,155.5380545115694,-79.35235615646813,20.43991147969437
27.734375,-73.54544657097841,152.6469922811263,-81.59005775876288,49.9894193754015
27.9296875,-76.0616112026914,159.8632136347435,-82.73796172844045,77.07445022373579
28.125,-78.20066650132544,178.2617376916621,-84.0918486043073,68.13672598436882
28.3203125,-80.95158673358497,159.0465320290983,-87.19532971515642,9.664788693008907
28.515625,-79.79155787478928,119.8694722087653,-80.74029490692871,163.0989707440364
28.7109375,-77.22432160591993,106.3468099384301,-76.87250925458667,165.7426179370285
28.90625,-75.07440653414997,101.2235488614615,-75.44384977810579,163.9946487753112
29.1015625,-73.2682054157814,95.99886217498127,-75.10591821305258,159.1365312237438
29.296875,-72.73749786433359,100.584815005463,-74.03798338350552,153.3909936294986
29.4921875,-73.63643627164642,123.3672593345745,-73.16468655187765,156.5027049853037
29.6875,-73.91434247120985,148.7742075375151,-73.43033067017126,161.2514970582395
29.8828125,-73.78123826820912,166.7850187973626,-74.04459434754527,167.0002279461893
30.078125,-72.92230456356737,173.5653374952553,-74.40911804470814,172.3854557605262
30.2734375,-73.1863760834741,169.9932757539993,-76.15423049363754,171.1540151669005
30.46875,-74.36238704829829,164.0949428287857,-79.00488295086242,164.8902344542199
30.6640625,-74.75475054449001,154.9349030927651,-79.96420119552521,152.6150541790966
30.859375,-74.94029033174905,151.8828885513701,-80.01998613353918,141.2977216295215
31.0546875,-75.73421436503824,161.4781090061842,-81.28785485829432,137.7345294925227
31.25,-77.63135505349014,170.1983283272915,-81.24595708200376,122.5440962822721
31.4453125,-80.23585316884507,174.8087012451203,-78.47676628657352,107.5545046652329
31.640625,-81.07117750482621,31.69334860770059,-78.68104574988421,97.36781212225056
31.8359375,-77.57610125995834,68.67026014003754,-80.5417669805598,80.66440440394946
32.03125,-75.56405509801203,85.2133908014997,-81.65153413773659,65.74834492761555
32.2265625,-75.25426328120132,90.40565026329035,-89.55100034637607,40.77606932079522
32.421875,-77.23954062470568,83.39529998783409,-84.74121908189886,88.38946087566458
32.6171875,-81.12614246215401,68.44686342697155,-80.17390004307254,73.88388702386432
32.8125,-92.08668167553122,11.2596151717042,-79.31641134287673,63.90891931340113
33.0078125,-82.56952870259049,82.75873928748773,-81.7232540567409,66.00340530090898
33.203125,-77.54138876749234,64.65836371599552,-98.44665924719735,6.691964572644618
33.3984375,-74.13328614295422,51.29878342116545,-78.79924775357239,46.48954276932013
33.59375,-72.70136374928003,34.74413771078913,-74.98452863194072,35.3285852408548
33.7890625,-73.85562681601857,22.02948568151477,-74.48417437193092,30.42542220884696
33.984375,-77.39025894333805,21.41868005188715,-76.1860601900319,34.21932799233412
34.1796875,-81.99624746579489,18.63591586609039,-80.99675512481491,33.71718870547614
34.375,-86.52298315688297,46.77890348732218,-95.63228967657849,37.76396688177513
34.5703125,-80.89584970919319,96.93163367980517,-88.09973797296723,14.57146766531994
34.765625,-78.5278277628131,112.1233545289336,-83.05124807031207,9.66440343266034
34.9609375,-77.51404847577933,134.2879640906836,-80.82622521667632,1.262417406256512
35.15625,-75.75230485209642,147.6112210772783,-79.54475460317856,174.5464738058059
35.3515625,-75.0060262562023,156.5501494358062,-79.02349837830359,169.5958109300761
35.546875,-74.39568851051789,163.1327038883936,-79.13454629915326,167.9523475906818
35.7421875,-75.40503780899954,160.6853956419785,-81.12709556496098,176.3764185012085
35.9375,-79.0114780204449,155.3602949517772,-84.97513477135772,24.56659725891475
36.1328125,-80.35157550456036,162.5006091592368,-85.4295838623856,39.31064338032233
36.328125,-77.14796984024501,162.3936327917388,-87.27024486265405,35.39647337436749
36.5234375,-75.67888492085595,153.9584195741889,-107.7550168894529,120.9510796407397
36.71875,-74.84470348986899,153.7510809677959,-85.78224441047243,79.95964529271791
36.9140625,-74.24398645391004,161.6816341296905,-84.1800067051736,94.06033587291607
37.109375,-78.82766866980737,169.5469123155958,-87.01071792157248,31.50525309745961
37.3046875,-83.62149355980443,126.8508701137235,-78.10646487016757,158.3274590516407
37.5,-73.46909212589624,134.1675817969146,-72.95287380240671,136.1033042048313
37.6953125,-71.9670405218709,133.5037771710969,-71.49626072675956,135.303413068259
37.890625,-72.90940103149252,139.2293456546633,-72.49414096569311,150.6674737992363
38.0859375,-74.5406230559406,131.5786784866303,-74.81432530500315,160.4940017449699
38.28125,-78.89681128054407,104.5448305764328,-81.06966816472405,172.9886702508445
38.4765625,-85.33449841214663,68.17922498831277,-85.35137107407543,27.82404707861919
38.671875,-83.31339341084302,59.21409542244737,-95.52188088728857,146.492836384138
38.8671875,-77.46706375968736,41.91300564646065,-81.67787192357076,41.40524916281291
39.0625,-74.75876312793426,21.41229649539324,-78.45148715589164,15.20869373613292
39.2578125,-73.89986356122067,11.32579843136373,-77.70584029273732,171.9149170716144
39.453125,-73.4953051139843,8.667291530282041,-76.32777632777204,162.5288610582093
39.6484375,-74.02821061061444,4.417337984563128,-76.08201400759633,155.825368825703
39.84375,-75.70891885318724,4.479610590062615,-77.79901346864557,150.6825863348458
40.0390625,-78.71095691845588,15.98359030715616,-79.57878791477589,164.8624004201781
40.234375,-85.61494546809888,40.25424319959968,-80.02574375060809,174.6176965755305
40.4296875,-90.94633548101329,156.1397981829266,-82.42379985017041,177.86702200025
40.625,-83.90699477248779,22.99456161243673,-88.05040630769881,8.805877336837272
40.8203125,-81.25286017320632,46.53696309774418,-87.08287588819576,159.9832589019137
41.015625,-80.77780268645975,56.22832985260404,-81.9038929457035,163.6129675667289
41.2109375,-81.79116635103961,53.36186573802394,-79.89917607628728,179.6696482741248
41.40625,-82.12937980303268,39.42070955162009,-78.92014037672838,0.328164550607842
41.6015625,-81.21830328316,29.18813418711087,-78.23338182122762,0.4375668167359263
41.796875,-80.44600440750398,23.6469196986963,-81.22144145963718,15.54256263740338
41.9921875,-81.74549019763535,6.304723146486393,-92.52138055518991,71.10568791861736
42.1875,-83.7352210476694,157.6015065346168,-88.00873855835364,168.4326878742779
42.3828125,-81.63553064732329,137.9556395212828,-84.37350310536529,166.7422517744776
42.578125,-78.1156796878083,121.7481197512652,-83.73320836355703,149.6984573598139
42.7734375,-77.22029801055859,114.3111746273514,-84.94887084829466,138.8231139145572
42.96875,-77.93228848828579,124.2842026430474,-82.9419303369248,119.2433220236423
43.1640625,-78.21180237672964,141.036670817077,-79.07434224161895,106.8341121708338
43.359375,-79.13795182940895,161.2760932136949,-78.40904356669654,111.1426384430423
43.5546875,-79.02732526166719,9.290607554552981,-77.84508450810942,127.4258626699092
43.75,-78.97940511326939,38.59777194617009,-78.92966797404326,142.4831634555089
43.9453125,-80.25565546138742,80.42848360351417,-83.01703382083826,169.4221021017711
44.140625,-79.49413265445114,112.0534638796179,-82.0768397632242,20.37191850433504
44.3359375,-78.59641480463537,116.9735007703519,-78.09359442041843,32.00560478523689
44.53125,-78.84711514236261,124.8315610589847,-76.60868456640793,40.10732347779964
44.7265625,-82.17656639073527,141.4448974415897,-77.44273851481384,36.91716724935981
44.921875,-87.99235324838691,23.39105860799249,-78.71780900255364,19.00277239460794
45.1171875,-82.90959011466086,57.66715179330838,-84.82952292716848,3.723043961277671
45.3125,-79.38557454241749,53.80571608550061,-90.59673582507369,69.88355556756979
45.5078125,-76.93650983417261,55.39716080557191,-82.20424188736627,76.57749610715062
45.703125,-76.23561005048495,50.54123626374128,-79.94715560976603,87.74423362392733
45.8984375,-75.80751377573974,44.0958176371344,-78.63841389777156,92.30752570208082
46.09375,-75.32836453521026,45.95976538171745,-77.75061672325631,93.00345346359315
46.2890625,-76.18801842459924,44.52472019569031,-79.92992642609308,77.47252049498856
46.484375,-78.90868488433915,29.65771254570418,-81.52453529286035,38.27188332624423
46.6796875,-80.23026540035787,178.442195000696,-79.72885473848703,175.8966860622236
46.875,-80.08442347923491,166.4620658803287,-77.99344645560667,156.4301001043081
47.0703125,-81.81311584711304,177.6679697622493,-78.069395593712,161.2374507138395
47.265625,-81.95901842177754,20.08811334672674,-77.87384406886774,178.8693285363817
47.4609375,-81.73724106101506,40.89263217382375,-79.29859879966695,16.33172542724503
47.65625,-83.12048932751298,47.14852925316939,-80.52165303338874,31.27157312234973
47.8515625,-83.14288210396553,9.742382257903555,-79.95853607481858,35.75617757642201
48.046875,-80.58082775383333,157.5078568184273,-80.22741879773389,41.39476680571691
48.2421875,-80.67582725947078,146.6250707514805,-80.50510309621907,53.59652562704616
48.4375,-82.11082040934599,160.548546637404,-79.32247937436631,60.64470337027818
48.6328125,-88.0170502974153,13.92541523722588,-80.4694164241663,79.95267127436435
48.828125,-84.54322927860727,133.1322677095448,-81.86197420745842,130.3730568142158
49.0234375,-76.89259649424505,141.4966769180787,-78.63354340882238,157.4525045475657
49.21875,-71.99777377071757,128.1649404147086,-74.03868449806231,145.0690894095366
49.4140625,-58.86734504785699,77.92180164938173,-60.09265393842051,78.48971758413154
49.609375,-48.22142806068304,67.46130686881988,-49.00005270044673,66.82782970900793
49.8046875,-44.36039833094636,65.0936668124491,-45.09767710668545,64.20450641850286
50,-43.99111313703358,63.83661419309156,-44.73583091458078,62.66169925629639
50.1953125,-44.27733734802174,62.77359956066265,-45.04736058067444,61.1868582501715
50.390625,-47.4600148688857,61.32573659108703,-48.323515928291,59.08054583101055
50.5859375,-57.46806092095908,56.68639366515296,-58.71720084510503,51.57712934563523
50.78125,-77.59689778282888,11.5026136561855,-77.70377961206641,147.6023763142227
50.9765625,-84.16253048268246,155.1106223754056,-80.24855280094896,98.43420092865379
51.171875,-86.07157376516173,6.833573498545109,-88.52217429184377,120.2220217258039
51.3671875,-86.32512650514758,37.49162622749355,-92.09256696619823,16.65327524375194
51.5625,-91.04982735738855,59.38203809541046,-93.99805616889816,106.1778794811401
51.7578125,-99.13337723839439,46.5385382900688,-86.97142092645288,116.4132265404791
51.953125,-91.55017698630152,38.83379913322695,-86.27527195506224,113.9288337526504
52.1484375,-86.48262524859453,34.21169746280705,-89.85028338084493,150.7179210215286
52.34375,-81.89455750000624,25.54582556143358,-89.94098639272302,13.83071289255784
52.5390625,-78.46455179641322,31.68626293008827,-85.75818084475705,39.38101650999253
52.734375,-77.16816640922775,42.8600286320601,-82.10038044737422,41.80332838010516
52.9296875,-77.93362644391783,54.08408714036673,-79.3819616532557,22.55847396744816
53.125,-80.27530001577159,74.15584903856295,-76.76512000016425,6.498786705483705
53.3203125,-81.68601521094068,106.2252836549627,-75.55314037472762,179.3367733172066
53.515625,-81.61290500714085,135.5667460371857,-75.55760322590355,172.5128944901174
53.7109375,-81.81933313480143,155.5040153730535,-76.16832482172153,158.8395040957922
53.90625,-80.50996841918274,160.1609728101183,-76.24128341060685,149.1390212810876
54.1015625,-78.34479031201673,154.4974562986651,-75.54591007979684,146.2513372263637
54.296875,-77.57111455480181,156.9233501983069,-74.72152751713163,147.3554465400408
54.4921875,-76.99714782037293,163.2741107815048,-73.87647009660628,152.3889056975027
54.6875,-77.63066818851773,163.4177229781386,-73.44496189898818,156.9750406099419
54.8828125,-79.32474472246628,0.08740294236867287,-74.56065546770152,158.940156785731
55.078125,-80.03907634307222,14.59581835566569,-77.4158732492628,154.1214402244594
55.2734375,-86.67360818393425,155.9039395546403,-81.4681557517268,112.3720342976632
55.46875,-86.86343569388077,82.51869255218355,-78.98927546113977,69.14558796047585
55.6640625,-86.01059216388575,83.14848193241751,-78.72532304498381,62.23042907412768
55.859375,-83.37370127113259,73.89470947418346,-81.37650875316525,64.59448229065308
56.0546875,-88.54812828853589,70.14138516130272,-85.68874714736702,127.3768761019462
56.25,-88.42903354700155,12.86678469342743,-77.41553219607871,176.1858865090188
56.4453125,-83.37313196979682,20.61503749211106,-74.86388940878255,9.288015646865778
56.640625,-83.47380718906705,12.58274919210816,-76.58018171116817,13.79364891186569
56.8359375,-80.41138587469919,162.3274820249163,-80.51006664246594,172.1632775113713
57.03125,-77.8636821589038,156.5470250221348,-84.7895857956167,135.6944036738206
57.2265625,-77.97654749224796,167.8541075894277,-89.46094948990728,71.44433345162709
57.421875,-77.45854884342702,176.7815546456596,-87.72491789490832,49.37670220184508
57.6171875,-82.74345347154878,171.686563046664,-85.05165970923019,37.03922192082904
57.8125,-84.71276598113541,41.00352292525392,-78.05540923826287,22.10234018540052
58.0078125,-76.96176175526917,30.75433166037737,-73.86152591473125,18.49196254860588
58.203125,-73.92828878769065,27.01470186994725,-72.66503950426394,12.39216805420278
58.3984375,-74.73571539871047,31.07503993419888,-74.88737029276808,10.29887082211024
58.59375,-80.9260781754455,32.50094700004114,-82.83849687937945,2.638182493754873
58.7890625,-87.84702980649524,141.6494450609079,-85.02647518226412,49.72183103575037
58.984375,-83.96838339707651,67.42093861244064,-75.98260763942243,26.78391082107719
59.1796875,-80.03334951350925,56.51364950447171,-75.19566089443836,27.8923871707495
59.375,-80.02961444675884,84.65740571191654,-80.33406538525054,36.06482306032038
59.5703125,-82.78637531473626,99.82062021569521,-93.71037837490124,5.994604558152711
59.765625,-88.27239318794115,94.45003508199751,-85.64373060587231,65.17414764903228
59.9609375,-93.87313150811919,173.1133364714609,-78.8946695810729,66.30386994684066
60.15625,-82.24115397097557,34.7697377158466,-76.30853391654183,83.37307814634789
60.3515625,-78.53718055848591,30.03378418379002,-76.56052623485824,99.17950268660525
60.546875,-79.64823780834703,15.2163386564116,-78.30242190255031,130.0683959588897
60.7421875,-81.74897299797692,165.9022234434213,-77.90470255042948,163.2188438531723
60.9375,-80.86547758451252,128.282648576455,-78.42873656102861,172.7298836769677
61.1328125,-77.31172727645732,107.0050023927909,-81.65457731407683,4.900794155019034
61.328125,-75.50443633067816,108.5983370235435,-87.67869482316917,45.84828688540977
61.5234375,-75.36938283415203,122.6624545993143,-90.22596803189161,151.4860686883162
61.71875,-75.46326297881467,146.9613631962291,-82.60873482128338,15.85309420217984
61.9140625,-75.73021782932967,179.2220234380868,-80.33051818829462,28.43021087347189
62.109375,-76.25846175389543,27.42801976231099,-78.26955641517092,39.35557122285651
62.3046875,-76.928324522491,46.48782591128806,-76.85719228149392,51.14298683086045
62.5,-77.38706993154318,63.20000588158833,-77.77709899906017,61.72422354081916
62.6953125,-80.39450305993171,86.48973595060282,-83.0830254183232,75.35976261336302
62.890625,-86.82363520659557,125.5254435290408,-90.23045296034462,174.0401110363551
63.0859375,-92.65266440546598,114.0128925144058,-84.55684808102829,30.62936501134035
63.28125,-85.1103419920403,75.89974407639448,-84.55224794658881,37.56920668590025
63.4765625,-81.41070237938979,64.18101571096173,-86.66035470713504,9.492665951080768
63.671875,-79.74673785514112,51.26698619204303,-86.66109067571341,127.0924603191971
63.8671875,-80.64207187984671,53.47780366524359,-83.69366604086551,90.41781466002628
64.0625,-87.73298271458445,61.43003194955202,-85.05177346613729,105.0281012628103
64.2578125,-92.86808321285194,96.61879688953552,-89.04621867540614,12.33264911249961
64.453125,-88.34656218268249,72.47113325298602,-83.5552210439327,66.93066682995361
64.6484375,-88.90680309835031,17.53732327325858,-81.86888120919093,69.31709076519195
64.84375,-89.7000280145096,37.60286347529711,-79.61068049907433,67.11004942192928
65.0390625,-90.70086404517835,134.5354884117814,-80.77530915171775,90.93356249528645
65.234375,-82.22876082527287,14.51706375693927,-83.8054868512362,165.4180347285962
65.4296875,-78.49753869305246,10.93281594437637,-80.87868929628543,35.58532722150125
